,Image,Accuracy,F1,Jaccard,Recall,Precision
524,0018_output-slice504,0.9952734375,0.9664355062413315,0.9350509930220076,0.9925925925925926,0.9416216216216217
525,0018_output-slice507,0.995703125,0.9687677455990914,0.9394273127753304,0.9912841371295759,0.9472515269294837
526,0018_output-slice513,0.9948828125,0.960411000302206,0.9238372093023256,0.9943679599499374,0.9286966686148451
527,0018_output-slice523,0.9923046875,0.9288551823763092,0.8671611598111936,0.9976726144297905,0.8689189189189189
528,0018_output-slice534,0.989765625,0.7741379310344827,0.6315049226441631,0.9955654101995566,0.6332863187588152
529,0018_output-slice538,0.9937890625,0.6034912718204489,0.43214285714285716,1.0,0.43214285714285716
530,0018_output-slice542,0.9960546875,0.09009009009009009,0.04716981132075472,0.8333333333333334,0.047619047619047616
531,0019_output-slice327,0.9995703125,0.8932038834951457,0.8070175438596491,0.8846153846153846,0.9019607843137255
532,0019_output-slice331,0.9991796875,0.9142857142857143,0.8421052631578947,0.9333333333333333,0.896
533,0019_output-slice341,0.9992578125,0.9710806697108066,0.9437869822485208,0.9494047619047619,0.9937694704049844
534,0019_output-slice343,0.9991796875,0.97165991902834,0.9448818897637795,0.9549071618037135,0.989010989010989
535,0019_output-slice345,0.9994921875,0.9846153846153846,0.9696969696969697,0.983451536643026,0.985781990521327
536,0019_output-slice348,0.9994140625,0.984646878198567,0.969758064516129,0.9979253112033195,0.9717171717171718
537,0019_output-slice356,0.99875,0.9777777777777779,0.9565217391304348,0.9791376912378303,0.9764216366158114
538,0019_output-slice360,0.998984375,0.9843561973525873,0.9691943127962085,0.9867310012062727,0.9819927971188476
539,0019_output-slice362,0.9986328125,0.9804359977641142,0.9616228070175439,0.989841986455982,0.9712070874861573
540,0019_output-slice363,0.9985546875,0.9798803697661774,0.9605543710021321,0.9814814814814815,0.9782844733984799
541,0019_output-slice364,0.998359375,0.9778947368421053,0.956745623069001,0.9820295983086681,0.9737945492662474
542,0019_output-slice368,0.9975390625,0.9705744978981784,0.9428312159709619,0.9848341232227488,0.9567219152854513
543,0019_output-slice383,0.9955078125,0.9596349596349595,0.9224021592442645,0.9414600550964187,0.9785254115962777
544,0019_output-slice385,0.991875,0.9299191374663073,0.8690176322418136,0.8891752577319587,0.9745762711864406
545,0019_output-slice386,0.985078125,0.8657765284609978,0.7633209417596035,0.767601246105919,0.9927477840451249
546,0019_output-slice387,0.96640625,0.6537842190016102,0.48564593301435405,0.48564593301435405,1.0
547,0019_output-slice392,0.9923046875,0.9483075308318026,0.9016966067864272,0.9271421241662391,0.9704618689581096
548,0019_output-slice395,0.9903515625,0.9424376602190632,0.8911414720141031,0.973051010587103,0.9136918210573881
549,0019_output-slice399,0.9852734375,0.9191507613124598,0.8503968253968254,0.9549910873440285,0.8859032658123192
550,0019_output-slice407,0.9808984375,0.9138325991189428,0.8413367942894224,0.9729831144465291,0.8614617940199335
551,0019_output-slice408,0.98171875,0.91875,0.8497109826589595,0.9702970297029703,0.8724035608308606
552,0019_output-slice409,0.979453125,0.9112086428089129,0.8368992248062016,0.9768367716250452,0.853843720341664
553,0019_output-slice411,0.9809375,0.9193654990085922,0.8507645259938837,0.9720475192173306,0.8721003134796238
554,0019_output-slice418,0.981171875,0.9294289897510982,0.8681619256017505,0.9520095980803839,0.9078947368421053
555,0019_output-slice422,0.989921875,0.9652852529601722,0.9328998699609883,0.9838178826110806,0.9474379292128896
556,0019_output-slice423,0.9901171875,0.9663697992822011,0.9349279835390947,0.9920851528384279,0.9419538740606375
557,0019_output-slice428,0.9925390625,0.9751463890696163,0.9514982224479431,0.9770534550195568,0.9732467532467532
558,0019_output-slice429,0.9917578125,0.9725510602315597,0.9465687515826792,0.9683937823834197,0.9767441860465116
559,0019_output-slice432,0.992265625,0.9753117206982543,0.9518130932100267,0.9982133741704952,0.9534373476352999
560,0019_output-slice433,0.9911328125,0.9719024631761356,0.9453407175535757,0.9974593495934959,0.9476224957760078
561,0019_output-slice436,0.9933203125,0.9789848838638318,0.9588348579682234,0.9945068664169788,0.9639399806389157
562,0019_output-slice442,0.99625,0.988338192419825,0.9769452449567724,0.9938920107500611,0.9828460980913264
563,0019_output-slice444,0.9961328125,0.9879722998420606,0.9762304921968787,0.9960803527682509,0.9799951795613401
564,0019_output-slice463,0.9966796875,0.9889106327462492,0.9780645161290322,0.9885237350026083,0.9892978334638476
565,0019_output-slice467,0.993125,0.9751482632024852,0.9515017911270323,0.995674740484429,0.9554510237963475
566,0019_output-slice477,0.9877734375,0.9419833178869322,0.8903293622985283,0.9952996474735605,0.8940886699507389
567,0019_output-slice491,0.99828125,0.9794200187090739,0.9596700274977086,0.9990458015267175,0.9605504587155963
568,0019_output-slice498,0.9985546875,0.9744651483781919,0.9502018842530283,1.0,0.9502018842530283
569,0019_output-slice500,0.998671875,0.9727999999999999,0.9470404984423676,1.0,0.9470404984423676
570,0019_output-slice504,0.9984375,0.9527186761229314,0.909706546275395,0.9975247524752475,0.9117647058823529
571,0019_output-slice508,0.9978515625,0.86810551558753,0.7669491525423728,0.9836956521739131,0.776824034334764
572,0020_output-slice362,0.9974609375,0.836272040302267,0.7186147186147186,0.9764705882352941,0.7312775330396476
573,0020_output-slice364,0.998359375,0.911764705882353,0.8378378378378378,0.9774774774774775,0.8543307086614174
574,0020_output-slice373,0.9991015625,0.9706257982120051,0.9429280397022333,0.987012987012987,0.9547738693467337
575,0020_output-slice375,0.99890625,0.9675925925925926,0.9372197309417041,0.9743589743589743,0.960919540229885
576,0020_output-slice380,0.998203125,0.9566854990583805,0.9169675090252708,0.9806949806949807,0.9338235294117647
577,0020_output-slice388,0.9984765625,0.9718004338394793,0.9451476793248945,0.9725036179450073,0.9710982658959537
578,0020_output-slice391,0.9974609375,0.9579288025889967,0.9192546583850931,0.9788359788359788,0.9378960709759189
579,0020_output-slice393,0.99828125,0.9727385377943,0.9469240048250904,0.9899117276166457,0.9561510353227771
580,0020_output-slice406,0.996640625,0.9658730158730159,0.9339984650805833,0.9838318512530315,0.9485580670303975
581,0020_output-slice413,0.99484375,0.9578544061302682,0.9191176470588235,0.9560229445506692,0.9596928982725528
582,0020_output-slice421,0.9913671875,0.9419490412398214,0.8902681231380337,0.9660560344827587,0.9190158892875449
583,0020_output-slice422,0.99125,0.9423868312757201,0.8910505836575876,0.9511941848390446,0.9337410805300713
584,0020_output-slice426,0.9889453125,0.9378431803206677,0.8829611248966087,0.9682539682539683,0.9092844974446337
585,0020_output-slice431,0.98484375,0.9256704980842911,0.8616262482168331,0.9769510715729883,0.8795049144521296
586,0020_output-slice432,0.987265625,0.9378810975609756,0.8830283458916398,0.973496835443038,0.9047794117647059
587,0020_output-slice436,0.9868359375,0.9405748545230118,0.8878162450066578,0.9797942689199118,0.9043743641912513
588,0020_output-slice443,0.986171875,0.9430135222150676,0.8921717940907706,0.9786167724690945,0.9099099099099099
589,0020_output-slice444,0.984609375,0.9358723958333334,0.8794738452126032,0.9457236842105263,0.9262242268041238
590,0020_output-slice446,0.9857421875,0.9416280185510953,0.889694771834391,0.9460154241645244,0.9372811206622095
591,0020_output-slice448,0.9879296875,0.9533725667722951,0.9108996539792388,0.9759036144578314,0.9318584070796461
592,0020_output-slice451,0.9885546875,0.9567782858828736,0.9171380090497737,0.9515845070422535,0.9620290714921388
593,0020_output-slice462,0.98859375,0.9605725087766677,0.9241361392569498,0.951323883391281,0.9700027270248159
594,0020_output-slice463,0.98828125,0.9594813614262561,0.9221183800623053,0.9444296729593193,0.975020587427944
595,0020_output-slice466,0.9160546875,0.6067703568161025,0.43551352771210927,0.43551352771210927,1.0
596,0020_output-slice485,0.9821484375,0.9381345607147691,0.8834778174400816,0.973314606741573,0.9054089365037888
597,0020_output-slice488,0.98140625,0.9313131313131313,0.8714555765595463,0.9684873949579832,0.896887159533074
598,0020_output-slice492,0.9828515625,0.9301511535401751,0.8694229625223081,0.9474878444084279,0.9134375
599,0020_output-slice494,0.98359375,0.9324324324324325,0.8734177215189873,0.9917864476386037,0.8797814207650273
600,0020_output-slice503,0.9838671875,0.8982508006898251,0.8152951699463328,0.8971456692913385,0.8993586581154416
601,0020_output-slice504,0.9859375,0.909683893627697,0.8343304187758859,0.9092276830491475,0.910140562248996
602,0020_output-slice507,0.99125,0.9392624728850325,0.885480572597137,0.9377368706009745,0.9407930472569256
603,0020_output-slice512,0.99375,0.9515151515151515,0.9075144508670521,0.9763681592039801,0.9278959810874704
604,0020_output-slice523,0.996796875,0.9637488947833776,0.9300341296928327,0.9873188405797102,0.9412780656303973
605,0020_output-slice528,0.9969921875,0.9588014981273408,0.920863309352518,0.9803063457330415,0.9382198952879581
606,0020_output-slice530,0.99625,0.9433962264150944,0.8928571428571429,0.9815950920245399,0.9080590238365494
607,0020_output-slice535,0.9977734375,0.9505637467476149,0.9057851239669421,0.9750889679715302,0.9272419627749577
608,0020_output-slice537,0.9983203125,0.956956956956957,0.9174664107485605,0.9735234215885947,0.9409448818897638
609,0020_output-slice538,0.9985546875,0.96,0.9230769230769231,0.9823008849557522,0.9386892177589852
610,0020_output-slice543,0.9993359375,0.9688073394495412,0.9395017793594306,0.96,0.9777777777777777
611,0020_output-slice546,0.9983984375,0.8209606986899564,0.6962962962962963,1.0,0.6962962962962963
612,0021_output-slice260,0.9941015625,0.0,0.0,1.0,0.0
613,0021_output-slice269,0.9987109375,0.916030534351145,0.8450704225352113,0.9523809523809523,0.8823529411764706
614,0021_output-slice274,0.9985546875,0.9354275741710297,0.8786885245901639,0.9305555555555556,0.9403508771929825
615,0021_output-slice282,0.99828125,0.951111111111111,0.9067796610169492,0.981651376146789,0.9224137931034483
616,0021_output-slice283,0.9980859375,0.9481481481481482,0.9014084507042254,0.9824561403508771,0.9161554192229039
617,0021_output-slice285,0.9977734375,0.9438423645320195,0.8936567164179104,0.9676767676767677,0.9211538461538461
618,0021_output-slice288,0.99890625,0.974820143884892,0.9508771929824561,0.9801084990958409,0.9695885509838998
619,0021_output-slice289,0.998828125,0.9740484429065744,0.9494097807757167,0.9723661485319517,0.975736568457539
620,0021_output-slice292,0.997578125,0.9511811023622048,0.9069069069069069,0.9664,0.9364341085271318
621,0021_output-slice294,0.9975390625,0.9533678756476685,0.9108910891089109,0.9772382397572079,0.930635838150289
622,0021_output-slice299,0.9980859375,0.9692789968652038,0.940389294403893,0.9834605597964376,0.9555006180469716
623,0021_output-slice303,0.9949609375,0.930756843800322,0.8704819277108434,0.9829931972789115,0.8837920489296636
624,0021_output-slice308,0.9905078125,0.8880700138185168,0.7986743993371996,0.9766970618034447,0.8141891891891891
625,0021_output-slice313,0.9976171875,0.972133394243947,0.9457777777777778,0.9897674418604652,0.9551166965888689
626,0021_output-slice314,0.9981640625,0.9790272199910754,0.958916083916084,0.9891794409377818,0.9690812720848057
627,0021_output-slice321,0.9969921875,0.9699570815450643,0.9416666666666667,0.9920191540303273,0.9488549618320611
628,0021_output-slice323,0.9923046875,0.9293653639297239,0.8680509042196919,0.9908256880733946,0.87508440243079
629,0021_output-slice336,0.9958203125,0.9681452813337305,0.9382573571840739,0.9944954128440368,0.9431554524361949
630,0021_output-slice346,0.9949609375,0.9681245366938473,0.9382183908045977,0.9939117199391172,0.9436416184971098
631,0021_output-slice350,0.9959765625,0.9758725696884516,0.9528819762122598,0.9942720763723151,0.9581416743330267
632,0021_output-slice352,0.9939453125,0.9648605758331443,0.9321068769163382,0.9957884885353299,0.9357959542656112
633,0021_output-slice355,0.9910546875,0.9506784406633643,0.9059934318555009,0.9972887483054677,0.9082304526748971
634,0021_output-slice363,0.969453125,0.8570383912248629,0.7498400511836213,0.9978714346530438,0.7510413329061199
635,0021_output-slice377,0.98390625,0.9305695989214695,0.870154427986133,0.9808170515097691,0.8852196216736133
636,0021_output-slice379,0.981875,0.9247242050616484,0.859987929993965,0.9837763203313773,0.8723599632690542
637,0021_output-slice382,0.98203125,0.9281698938163647,0.865967365967366,0.9844319311030142,0.8779911373707533
638,0021_output-slice386,0.982890625,0.9335759781619652,0.8754266211604096,0.9900289482148601,0.8832137733142037
639,0021_output-slice392,0.98109375,0.9284023668639052,0.8663721700717836,0.99335232668566,0.8714246042765899
640,0021_output-slice398,0.9738671875,0.9093618750846769,0.8337888198757764,0.9958456973293769,0.8366990775367739
641,0021_output-slice404,0.9803515625,0.929934531271765,0.8690445196563394,0.9991020652499252,0.8697238144867119
642,0021_output-slice411,0.98578125,0.942295497780596,0.8908872901678657,0.9989915966386554,0.8916891689168917
643,0021_output-slice413,0.985703125,0.9387959866220736,0.8846517491333123,0.9992880028479886,0.8852097130242825
644,0021_output-slice416,0.987265625,0.9400514895182052,0.8868841082581541,1.0,0.8868841082581541
645,0021_output-slice420,0.987578125,0.9285393258426967,0.8666107382550335,0.9923150816522575,0.8724662162162162
646,0021_output-slice422,0.9832421875,0.883074407195421,0.7906295754026355,0.9932556713672593,0.7948969578017664
647,0021_output-slice426,0.9758203125,0.7656190836804241,0.6202453987730061,1.0,0.6202453987730061
648,0021_output-slice427,0.9722265625,0.6596457635232168,0.49214285714285716,1.0,0.49214285714285716
649,0022_output-slice111,0.9887890625,0.0,0.0,0.0,1.0
650,0022_output-slice117,0.9880078125,0.8038338658146963,0.6720085470085471,0.744378698224852,0.8736111111111111
651,0022_output-slice121,0.989609375,0.8694798822374877,0.7690972222222222,0.8047229791099001,0.9455709711846318
652,0022_output-slice122,0.9891796875,0.8758404303003137,0.7791068580542265,0.8343296327924851,0.9216981132075471
653,0022_output-slice125,0.988046875,0.8874172185430463,0.7976190476190477,0.8265935572309802,0.9579030976965845
654,0022_output-slice132,0.9955859375,0.965004645401053,0.9323758228605625,0.9488428745432399,0.9817265280403277
655,0022_output-slice145,0.999140625,0.9804270462633451,0.9616055846422339,0.9927927927927928,0.968365553602812
656,0022_output-slice148,0.9991796875,0.0,0.0,0.0,1.0
657,0023_output-slice268,0.998515625,0.8956043956043955,0.8109452736318408,0.815,0.9939024390243902
658,0023_output-slice271,0.9984765625,0.9281767955801105,0.865979381443299,0.8811188811188811,0.980544747081712
659,0023_output-slice279,0.9888671875,0.7845804988662132,0.6455223880597015,0.9866920152091255,0.6511919698870765
660,0023_output-slice285,0.992265625,0.8943436499466382,0.8088803088803089,0.9847238542890717,0.8191593352883676
661,0023_output-slice288,0.995,0.9433126660761737,0.892707460184409,0.9708295350957156,0.917312661498708
662,0023_output-slice289,0.9962109375,0.9606171335769387,0.92421875,0.9825581395348837,0.9396346306592533
663,0023_output-slice292,0.9951171875,0.9585681140205502,0.9204328453214513,0.9910897875257025,0.9281129653401797
664,0023_output-slice302,0.980078125,0.8950185261424454,0.8099850968703428,0.9705357142857143,0.8304048892284186
665,0023_output-slice315,0.966484375,0.8657276995305164,0.7632450331125827,0.9756613756613757,0.7780590717299578
666,0023_output-slice320,0.95703125,0.8433494730845912,0.7291307559714356,0.9788429752066116,0.7408056042031523
667,0023_output-slice321,0.9493359375,0.8235614202149367,0.7000462534690102,0.9824732229795521,0.7088992974238876
668,0023_output-slice325,0.941328125,0.8155244411692459,0.6885109912899212,0.986040986040986,0.6952879581151833
669,0023_output-slice327,0.9232421875,0.7751458976999658,0.632847533632287,0.9834494773519163,0.6396600566572238
670,0023_output-slice333,0.953359375,0.8570402298850575,0.7498428661219358,0.979742677251574,0.7616514151947222
671,0023_output-slice339,0.9503515625,0.8512928512928513,0.7410877979221837,0.985373781148429,0.7493305870236869
672,0023_output-slice340,0.9643359375,0.8886721131569321,0.7996488918147905,0.9869989165763814,0.8081614548680417
673,0023_output-slice345,0.99546875,0.9842176870748299,0.9689257969461559,0.9860959651035986,0.9823465507876155
674,0023_output-slice351,0.9840234375,0.9367949312316488,0.8811046511627907,0.9947489333770922,0.8852219626168224
675,0023_output-slice352,0.986640625,0.9450514138817481,0.8958269875114225,0.9949255751014885,0.8999388004895961
676,0023_output-slice360,0.9934765625,0.9585299230196175,0.9203624225083452,0.9907597535934292,0.9283309283309283
677,0023_output-slice361,0.98671875,0.9143576826196474,0.8422273781902552,0.9939759036144579,0.8465485074626866
678,0023_output-slice364,0.9983984375,0.9865969271003596,0.9735483870967742,0.9849869451697127,0.9882121807465619
679,0023_output-slice365,0.9979296875,0.9819420783645656,0.964524765729585,0.9664654594232059,0.9979224376731302
680,0023_output-slice371,0.9973828125,0.9612492770387506,0.9253897550111359,0.9326599326599326,0.9916467780429594
681,0023_output-slice378,0.983046875,0.0,0.0,1.0,0.0
682,0024_output-slice144,0.9987890625,0.0,0.0,0.0,1.0
683,0024_output-slice145,0.997890625,0.0,0.0,0.0,1.0
684,0024_output-slice156,0.9978515625,0.9346016646848989,0.8772321428571429,0.9632352941176471,0.9076212471131639
685,0024_output-slice158,0.998515625,0.9595744680851065,0.9222903885480572,0.9761904761904762,0.9435146443514645
686,0024_output-slice164,0.998671875,0.9720853858784894,0.9456869009584664,0.9899665551839465,0.9548387096774194
687,0024_output-slice175,0.998046875,0.9724061810154525,0.9462943071965628,0.9843575418994414,0.960741548527808
688,0024_output-slice179,0.996875,0.9624413145539905,0.9276018099547512,0.9951456310679612,0.9318181818181818
689,0024_output-slice187,0.99671875,0.9705263157894737,0.9427402862985685,0.9899785254115963,0.9518238128011012
690,0024_output-slice188,0.996953125,0.9733242134062927,0.9480346435709527,0.9909470752089137,0.9563172043010753
691,0024_output-slice191,0.9969921875,0.9758241758241759,0.9527896995708155,0.9910714285714286,0.961038961038961
692,0024_output-slice199,0.9946875,0.9652173913043478,0.9327731092436975,0.9984126984126984,0.9341584158415842
693,0024_output-slice200,0.9946875,0.9662363455809335,0.9346781940441883,0.9984607491021037,0.936026936026936
694,0024_output-slice210,0.9933984375,0.963411993938082,0.929406850459482,0.9955257270693513,0.9333053691275168
695,0024_output-slice215,0.9937890625,0.9694524495677234,0.9407158836689038,0.9901883830455259,0.9495671810312383
696,0024_output-slice217,0.9909765625,0.9583708776356101,0.9200692041522491,0.9888434362216437,0.9297202797202797
697,0024_output-slice230,0.98921875,0.9582450832072616,0.9198373511472553,0.9946608040201005,0.9244016345592527
698,0024_output-slice236,0.98765625,0.9533096926713949,0.9107848673066065,0.9941448382126348,0.9156968492761851
699,0024_output-slice237,0.9876171875,0.953002223869533,0.9102237326536392,0.9950464396284829,0.9143669985775249
700,0024_output-slice250,0.9794140625,0.9038496624703521,0.8245672436750998,0.9975835682641966,0.8262174783188793
701,0025_output-slice357,0.99796875,0.5666666666666667,0.3953488372093023,0.6666666666666666,0.4927536231884058
702,0025_output-slice360,0.9984375,0.7701149425287357,0.6261682242990654,0.9178082191780822,0.6633663366336634
703,0025_output-slice365,0.99875,0.864406779661017,0.7611940298507462,0.9357798165137615,0.8031496062992126
704,0025_output-slice370,0.9985546875,0.8654545454545455,0.7628205128205128,0.9015151515151515,0.8321678321678322
705,0025_output-slice373,0.9983203125,0.8660436137071651,0.7637362637362637,0.9391891891891891,0.8034682080924855
706,0025_output-slice378,0.9987109375,0.9095890410958904,0.8341708542713567,0.9595375722543352,0.8645833333333334
707,0025_output-slice386,0.9986328125,0.9298597194388778,0.8689138576779026,0.9872340425531915,0.8787878787878788
708,0025_output-slice392,0.9986328125,0.940374787052811,0.887459807073955,0.9752650176678446,0.9078947368421053
709,0025_output-slice393,0.9983984375,0.9328968903436988,0.8742331288343558,0.9628378378378378,0.9047619047619048
710,0025_output-slice400,0.9980859375,0.9361147327249021,0.8799019607843137,0.9755434782608695,0.899749373433584
711,0025_output-slice401,0.9978515625,0.9308176100628931,0.8705882352941177,0.9893048128342246,0.8788598574821853
712,0025_output-slice402,0.9975,0.9225181598062955,0.8561797752808988,0.9844961240310077,0.8678815489749431
713,0025_output-slice404,0.997890625,0.9389140271493213,0.8848614072494669,0.9880952380952381,0.8943965517241379
714,0025_output-slice405,0.9980078125,0.943894389438944,0.89375,0.9727891156462585,0.9166666666666666
715,0025_output-slice410,0.997734375,0.9463955637707948,0.8982456140350877,0.9789674952198852,0.9159212880143113
716,0025_output-slice415,0.99765625,0.9529780564263323,0.9101796407185628,0.987012987012987,0.9212121212121213
717,0025_output-slice417,0.9976171875,0.95423855963991,0.9124820659971306,0.9799691833590138,0.9298245614035088
718,0025_output-slice424,0.99703125,0.9536585365853658,0.9114219114219114,0.9654320987654321,0.9421686746987952
719,0025_output-slice432,0.9975390625,0.9695505074915418,0.9409005628517824,0.9823702252693438,0.9570610687022901
720,0025_output-slice436,0.99328125,0.9268707482993197,0.8637083993660856,0.983754512635379,0.8762057877813505
721,0025_output-slice438,0.994296875,0.9401639344262295,0.8870843000773395,0.9786689419795221,0.9045741324921136
722,0025_output-slice446,0.99453125,0.9515905947441218,0.9076517150395779,0.9821556031406139,0.9228705566733736
723,0025_output-slice447,0.9924609375,0.9361138695796094,0.879900435594275,0.9833101529902643,0.8932406822488945
724,0025_output-slice451,0.990390625,0.9240740740740742,0.8588640275387264,0.9803536345776032,0.8739054290718039
725,0025_output-slice455,0.989921875,0.9255196304849883,0.8613648576034391,0.9858548585485855,0.8721436343852013
726,0025_output-slice463,0.9866796875,0.912045395924684,0.838311996206733,0.984958217270195,0.8491834774255523
727,0025_output-slice464,0.9853515625,0.9047013977128334,0.8259860788863109,0.9801762114537445,0.8400188768286928
728,0025_output-slice467,0.986484375,0.9150711831124202,0.8434389140271493,0.9888594164456234,0.8515303791685701
729,0025_output-slice468,0.9872265625,0.9205732329366043,0.8528352835283528,0.9890396659707724,0.8609722853248524
730,0025_output-slice470,0.9864453125,0.9181410710073129,0.8486698648059311,0.9863152559553978,0.8587819947043248
731,0025_output-slice471,0.9866796875,0.920900023196474,0.853396388650043,0.9846230158730159,0.8649237472766884
732,0025_output-slice473,0.985859375,0.9189431258396775,0.8500414250207126,0.9884393063583815,0.8585774058577406
733,0025_output-slice478,0.983046875,0.909995852343426,0.834855403348554,0.9878433138226025,0.843521722414456
734,0025_output-slice503,0.9736328125,0.888558692421991,0.7994652406417112,0.9897020963589555,0.8061713600958658
735,0025_output-slice506,0.9799609375,0.9132713440405749,0.8403858120721842,0.9879297732260425,0.8491040553285131
736,0025_output-slice516,0.9794921875,0.9116310385456994,0.8376121249613362,0.987240247903755,0.8467792370231395
737,0025_output-slice528,0.990703125,0.9556631892697466,0.9150909739564752,0.9957298136645962,0.9186962750716332
738,0025_output-slice530,0.9917578125,0.9599240265906933,0.922936449963477,0.9921476246564586,0.9297277409860192
739,0025_output-slice541,0.9819921875,0.9032528856243441,0.823574435514734,0.9967577582213988,0.8257866462010744
740,0025_output-slice543,0.981953125,0.8989943156974203,0.8165210484511517,0.9985429820301117,0.8174950298210736
741,0025_output-slice544,0.980859375,0.8900852400179452,0.8019401778496362,0.9979879275653923,0.8032388663967611
742,0025_output-slice545,0.9821484375,0.8920897284533649,0.8052003410059676,0.9973600844772967,0.8069201196070056
743,0025_output-slice548,0.989296875,0.9195537287140342,0.8510869565217392,0.9714640198511166,0.8729096989966555
744,0025_output-slice551,0.99328125,0.9416157501697217,0.8896728672225785,0.9802120141342756,0.9059438275636839
745,0025_output-slice562,0.9953515625,0.8988954970263381,0.816358024691358,1.0,0.816358024691358
746,0025_output-slice564,0.9945703125,0.8519701810436634,0.7421150278293135,1.0,0.7421150278293135
747,0025_output-slice572,0.9985546875,0.6407766990291262,0.4714285714285714,1.0,0.4714285714285714
748,0025_output-slice573,0.9983203125,0.0,0.0,1.0,0.0
749,0026_output-slice260,0.9994140625,0.8905109489051095,0.8026315789473685,0.8591549295774648,0.9242424242424242
750,0026_output-slice262,0.999609375,0.9514563106796116,0.9074074074074074,0.98,0.9245283018867925
751,0026_output-slice264,0.9994140625,0.9402390438247011,0.8872180451127819,0.9365079365079365,0.944
752,0026_output-slice272,0.9993359375,0.9582309582309583,0.9198113207547169,0.9605911330049262,0.9558823529411765
753,0026_output-slice275,0.999453125,0.96875,0.9393939393939394,0.9774774774774775,0.9601769911504425
754,0026_output-slice284,0.99859375,0.9423076923076923,0.8909090909090909,0.9966101694915255,0.8936170212765957
755,0026_output-slice303,0.998515625,0.970219435736677,0.9421613394216134,0.9919871794871795,0.9493865030674846
756,0026_output-slice304,0.9980859375,0.9634601043997018,0.9294964028776979,0.9892802450229708,0.938953488372093
757,0026_output-slice309,0.9978515625,0.965560425798372,0.9334140435835351,0.9910025706940874,0.9413919413919414
758,0026_output-slice324,0.9957421875,0.9513609995537705,0.9072340425531915,0.9916279069767442,0.9142367066895368
759,0026_output-slice335,0.996328125,0.963984674329502,0.9304733727810651,0.9751937984496124,0.953030303030303
760,0026_output-slice338,0.9964453125,0.9666788722079824,0.9355067328136074,0.9814126394052045,0.9523809523809523
761,0026_output-slice346,0.9898828125,0.922893718368562,0.8568269762299613,0.9923175416133163,0.862548692264886
762,0026_output-slice354,0.983125,0.8856537850714664,0.7947743467933491,0.991701244813278,0.8000956480153036
763,0026_output-slice357,0.9899609375,0.9301440608861103,0.869410569105691,0.9873052510098096,0.8792394655704008
764,0026_output-slice362,0.989921875,0.933402168301497,0.8751210067763795,0.9826086956521739,0.8888888888888888
765,0026_output-slice374,0.9925390625,0.9558177191764979,0.9153743907842269,0.9842782277274893,0.9289568345323741
766,0026_output-slice375,0.9927734375,0.9576755891100435,0.9187884108867428,0.9881964117091596,0.9289835774522859
767,0026_output-slice378,0.9875,0.9308257674016428,0.8706025070764254,0.9853546910755149,0.8820155673904138
768,0026_output-slice386,0.990859375,0.9518518518518518,0.9081272084805654,0.9834183673469388,0.9222488038277512
769,0026_output-slice390,0.9902734375,0.9498489425981873,0.904487917146145,0.9899244332493703,0.9128919860627178
770,0026_output-slice396,0.9860546875,0.9292929292929293,0.8679245283018868,0.9987228607918263,0.8688888888888889
771,0026_output-slice405,0.98421875,0.9139693356047701,0.8415686274509804,0.9958236658932714,0.8445493900039355
772,0026_output-slice406,0.9863671875,0.9245078953060782,0.8596138374899437,0.9934913993491399,0.8644822006472492
773,0026_output-slice409,0.9806640625,0.8918977942782267,0.8048876625936146,0.9960975609756098,0.8074337682878608
774,0026_output-slice423,0.9925390625,0.9326753612971448,0.8738441215323646,1.0,0.8738441215323646
775,0026_output-slice424,0.9924609375,0.9291222915901579,0.8676268861454046,0.9992101105845181,0.8682223747426219
776,0026_output-slice429,0.991875,0.8879310344827586,0.7984496124031008,1.0,0.7984496124031008
777,0026_output-slice431,0.990703125,0.8521739130434782,0.7424242424242424,1.0,0.7424242424242424
778,0026_output-slice433,0.9944921875,0.8943820224719101,0.8089430894308943,1.0,0.8089430894308943
779,0026_output-slice434,0.99484375,0.8898163606010017,0.8015037593984963,1.0,0.8015037593984963
780,0026_output-slice440,0.9973046875,0.8067226890756303,0.676056338028169,0.9795918367346939,0.6857142857142857
781,0026_output-slice441,0.998125,0.8410596026490066,0.7257142857142858,0.9921875,0.7298850574712644
782,0027_output-slice333,0.9987109375,0.0,0.0,0.0,1.0
783,0027_output-slice346,0.99875,0.9203980099502487,0.8525345622119815,0.925,0.9158415841584159
784,0027_output-slice349,0.998984375,0.9419642857142858,0.890295358649789,0.9590909090909091,0.9254385964912281
785,0027_output-slice356,0.997578125,0.8976897689768976,0.8143712574850299,0.9611307420494699,0.8421052631578947
786,0027_output-slice357,0.9988671875,0.9504273504273505,0.9055374592833876,0.936026936026936,0.9652777777777778
787,0027_output-slice366,0.9973828125,0.9212690951821387,0.8540305010893247,0.9702970297029703,0.8769574944071589
788,0027_output-slice372,0.995,0.8844765342960289,0.7928802588996764,0.9760956175298805,0.8085808580858086
789,0027_output-slice379,0.9962890625,0.9272030651340997,0.8642857142857143,0.9789644012944984,0.8806404657933042
790,0027_output-slice394,0.996328125,0.9495708154506438,0.9039836567926456,0.9910414333706606,0.9114315139031925
791,0027_output-slice395,0.99578125,0.9439252336448598,0.8938053097345132,0.9934426229508196,0.8991097922848664
792,0027_output-slice418,0.995390625,0.9599728629579375,0.9230267449445532,0.9805959805959806,0.9401993355481728
